"seed","nind","size","seq","od","bias","maf","oaf","rho","ploidy","delta","pAB","pAb","paB","pab","updog_rho","polyrad_rho","uniform_rho","horse_rho"
92,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.783469903165166,0.708927406206998
104,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.883331859826671,0.883212991836236,0.864730230383372,0.868143527843876
36,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906711753318843,0.897799582945243,0.595385927051932,0.480533402500254
171,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,0.980809767678673
90,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904577766300318,0.899805471720978,0.741596367188419,0.665905483903219
199,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.90666989095939,0.897666817939991,0.595355245671014,0.482118431135395
113,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.892619832065055,0.892184991346703,0.878774861865892,0.876730468792937
133,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.695079603901373,0.499071616790002
194,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.783368611994777,0.77650336750338,0.521140332931782,0.370617411697166
53,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.897533103527074,0.897060257258192,0.884866284875064,0.883345757200708
136,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.903364400261526,0.89865054978248,0.743880478287457,0.671868956761842
175,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.873631526510892,0.864971243810794,0.573835894958357,0.463430867929441
178,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902271513730817,0.90200024342361,0.8890696230421,0.885567019163546
123,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.909291607844986,0.900846264953224,0.596505386409921,0.456211668919817
74,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.91518299680302,0.910503400891723,0.754927693003089,0.683780017026579
185,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.874403002627252,0.874654483784967,0.850338434647981,0.8521597069391
126,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.903896333210218,0.903552250714396,0.891233065301968,0.890242828845364
155,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.858321379039203,0.858289457637844,0.843158034664552,0.845211981118262
64,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.903031882931522,0.902665180869327,0.890277155364318,0.888410923539049
50,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902335939170412,0.89755938133302,0.74286016715224,0.667633860772482
66,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.700655688929431,0.7045311884478
173,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
48,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.970237732046547,0.963151454834084,0.647569578157231,0.442236548270079
67,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.701695526813131,0.550386219090734
5,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.903697117258454,0.89896166270837,0.7450417985839,0.672471582872419
44,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.6797995240055,0.524488434045919
41,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
156,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.876554149050947,0.872174123950987,0.72003662006472,0.649848790637995
26,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.840712090518268,0.836349812701673,0.689363719077142,0.627684614759998
64,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.928997839953879,0.924117381476409,0.763898544018866,0.684829938105432
3,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.678569411301788,0.671083160556163,0.445023724656501,0.388499134188629
80,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.696843521727698,0.696527742246875,0.665642095338765,0.66564211971492
61,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.817851130464997,0.758702084780531
181,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.888349674281128,0.879563544479649,0.582979631891191,0.468863752972245
42,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.96096505052,0.956552537200644,0.800827330288759,0.709673653558686
122,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.909559396553454,0.909447177127162,0.896459995704289,0.894558139168426
33,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.870863096075414,0.818287980614919
172,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.904107014176227,-0.895939980114899,-0.546519124129934,-0.265085202358292
165,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904057736874571,0.89935641473201,0.744403977642676,0.670756810539986
42,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.858804621355363,0.850445067900402,0.566797831462875,0.449708607356355
114,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.990622871613167,0.99034507441652,0.978368398525477,0.977930532129295
84,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.863770746013485,0.859211532404194,0.703285305496092,0.604869296775683
166,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.843667429791349,0.713673112389487
126,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.670442866744358,0.667367335315673,0.539192127729359,0.503308278523525
61,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.534431659049204,0.532964730313146,0.337630661303961,0.236936547081587
185,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896105046581688,0.895586524057367,0.884310403174277,0.88278648332855
16,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.935425699871459,0.930574411564429,0.775948556783616,0.70026203460273
153,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913937124530023,0.904869776649784,0.598706726569269,0.482846407262996
116,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905003045516635,0.904952679681361,0.89130288589129,0.887656534411663
27,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902917447502587,0.902619754855696,0.890638474222532,0.888535152885847
123,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.710110786811704,0.69790783403488,0.492569029881123,0.440610633436489
32,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.889692758406134,0.885152661831885,0.73048423068144,0.657828201551008
43,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.897207614391033,0.896767365361976,0.885260002880061,0.880731119763197
14,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.583370354616079,0.578648213847677,0.390548772505442,0.285710493408318
55,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89966249740964,0.895094822990338,0.746809441102791,0.662659381392736
37,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.918300505790362,0.909131170633561,0.600755002000582,0.480611653911094
162,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906212504495415,0.905831869859024,0.892935975006188,0.89068494848731
83,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.949006986717093,0.944102462569358,0.778053212697667,0.709763495136247
143,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.863238892566699,0.858742745684507,0.710767581177996,0.637973960463921
160,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.900251908775263,0.899890265978427,0.887806105471437,0.885930670488962
10,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.791670959601255,0.780443554878635,0.561508551570016,0.603679342005746
24,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.890044503461402,0.889274496119435,0.879086940235482,0.877741036650215
86,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.72024186414767,0.712868779761393,0.452861921321362,0.25932460433984
58,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906245819052381,0.901453647603782,0.748128668616753,0.671509770123973
157,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.899765834787473,0.899425039531496,0.886878710845417,0.885368644016056
103,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.885470423584042,0.880501764874554,0.725842547500383,0.65979208442325
160,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.27242904000756,-0.271583096522053,-0.245877739992332,-0.129173755156858
191,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.927777813979734,0.927234832362318,0.91647476080895,0.916139749043137
30,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905901774127866,0.905405038088683,0.89257147804379,0.891079879571014
166,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881529994472968,0.881289517148513,0.866510995424221,0.865178478762327
54,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.880387068126659,0.871914777074377,0.583956273928412,0.465271363091446
184,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.805693652277311,0.801772815881447,0.658497261899592,0.575884279114257
96,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905418947520808,0.90063272095267,0.75229357136775,0.689160821478271
95,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.98833438340732,0.987283098907385,0.977066443546106,0.976125134433711
65,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.924305470814914,0.923947913519753,0.913816663092399,0.915590928683943
84,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.82652667048108,0.825612837463927,0.819769267011284,0.811865774228408
59,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905920779513381,0.901063729592132,0.746165167704658,0.673492218006406
110,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.844226755925366,0.839662573820638,0.690503582854786,0.629230275307767
36,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.903941895380546,0.899207971157505,0.744612075507199,0.673417826427126
150,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.915895108910298,0.906854266481059,0.597909647441,0.477123155829302
73,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904704893409495,0.904249311477317,0.892295575469108,0.89047129115132
31,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.984348619314196,0.974599646716635,0.642946624694401,0.495814031317712
91,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,0.986622358910049,0.665393930961877,0.660753600189909
23,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.889961457017194,0.88989543763782,0.872216046265263,0.875468705880815
71,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.833472826181316,0.721455602132634
53,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.907516024991778,0.907356120040233,0.892462542906395,0.890094888387303
51,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.837815475698178,0.833426558940719,0.690761456778896,0.622299520673069
92,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.888122206102912,0.883516947556195,0.731482398082813,0.656867902027411
11,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.912422383646631,0.903285238188345,0.597682031098053,0.480595495316451
113,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.850726571889739,0.850259179946429,0.832868193279672,0.832872910481377
53,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.647116109481537,0.642614318833812,0.545902328817401,0.446304226301239
27,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881079068370219,0.880795271552715,0.863558810358821,0.860933136868423
7,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.912940398164725,0.903887329241256,0.599113143383151,0.481768401884842
52,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904230193710431,0.895148232293525,0.593046082092838,0.479418580232639
57,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.917592397203735,0.917067378760899,0.906265175652811,0.90535078285769
35,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.713322264215631,0.705943032600082,0.46432424173543,0.36437729848935
136,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.909670897180228,0.904707336894909,0.742061573486309,0.699981400488772
174,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.948194374781419,0.938924892551081,0.621527272187469,0.494918596149243
56,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.892606000352223,0.883761397540724,0.586421869990825,0.473322677297871
138,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.985232730753096,0.979574355536701,0.759549518107024,0.68229668749882
97,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.811281169714572,0.811114081593502,0.790893129080083,0.791301447099155
27,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.713967911823597,0.544467776717446
160,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.883467736534643,0.878804177557674,0.722281516648244,0.655949746636592
88,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.843027011076446,0.838371928790994,0.693633382521001,0.628375645919712
176,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.900868807194369,0.900462368487404,0.888200556765002,0.88655432398987
8,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.825221018181833,0.820744543160363,0.677138206509299,0.616532121416458
168,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.71242719020095,0.595114791989551
74,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,0.955297885089502
65,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89633232637507,0.891904870940621,0.738842184739191,0.659769945048895
159,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.904308794546851,0.904040342627033,0.892078913488541,0.889630062117053
180,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.714548937210067,0.522688670240285
194,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.948026162074242,0.938552643001543,0.623338292376782,0.498182014546557
145,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.893991163158283,0.88928996347364,0.735159062118561,0.662283458187016
163,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.922578173865949,0.922222336597597,0.91022552852141,0.908245369149983
148,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.99336808059917,0.982874249549105,0.645971844049458,0.531165561650819
61,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.906265804812749,0.89741221486377,0.595304898977606,0.473504178173513
119,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.896108732531133,0.895740656954838,0.883510022454421,0.880884066925277
74,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
191,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902443850345734,0.893887298754737,0.593215685883469,0.459585837147123
37,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89454360304044,0.894323069677789,0.880978300756986,0.879824911734828
70,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.916346622105038,0.911589970098818,0.748157038442567,0.669612280772507
84,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902294629464018,0.897598217637344,0.742888873554486,0.666599301427811
91,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.957829794490179,0.9237329213376
128,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.69421210228672,0.720165938237985
117,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.950920900615457,0.945700822510719,0.782974936710723,0.72429464689307
155,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.913009954238378,0.907668611634567,0.750549222884821,0.687604460096908
59,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.907133333727864,0.897974983810337,0.594740523744759,0.492631877020563
141,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89415115357754,0.889461244610497,0.736651048469916,0.662823641805361
27,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,-0.191083181836498,-0.189942827867543,-0.15633901676245,-0.15626722297228
154,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.897711180458123,0.897434726309659,0.884851772277924,0.882943545444673
147,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
51,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.918087000563091,0.913256350694835,0.753401838430305,0.680586895748914
61,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.910116496703095,0.90547766206412,0.74815118955171,0.67409360519394
114,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.899952240873225,0.899662724552767,0.886814715348395,0.884772384591873
169,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.808035858022046,0.80005034539649,0.530189094783709,0.424100796647267
108,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902849947533215,0.89390736702534,0.591136923019826,0.472687233002409
115,1000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.926897460354585,0.922056295079365,0.765047598985945,0.691387648720214
110,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.730424358143315,0.722763189448273,0.474203726330062,0.397349292577056
27,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.834080438009505,0.731081264829527
92,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.958857392210344,0.861548559930882
153,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
103,1000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.854864380421502,0.84646946941588,0.558535893213053,0.435531322961839
129,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.929096167186741,0.928655950727925,0.918957998785866,0.910825959047685
66,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,1
154,100,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.849654500772253,0.845003492094164,0.700570016193792,0.631999650941608
32,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.534967729374534,0.531321291298935,0.372960441017124,0.244017102316108
150,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.905539613993722,0.900803773532128,0.743746957431407,0.671589865502514
185,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.921009787747084,0.916246262965502,0.757449774578333,0.680470163731022
169,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.755048644732487,0.808760019043519
3,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.982484820666729,0.975070890935226,0.658604806537615,0.529828036137472
41,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.912720733077458,0.912615665662099,0.899175101602119,0.892492568670869
196,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.805171105627959,0.801672411486508,0.802631473138032,0.833893961557339
124,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.791889298904458,0.78315135903927,0.508974667324369,0.412191496819704
99,10,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.612746360533547,0.609889573915531,0.52500399323697,0.423106875638795
36,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.312813717299211,0.313753730118689,0.223861096140225,0.0397160461248554
82,10000,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.878872019991583,0.870226005661103,0.576126563491275,0.460402937788585
177,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.835384847753519,0.835499405660362,0.816569102136807,0.820597802645547
89,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,0.969142367451282,0.857112658302513
41,10,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.982153350497291,0.986747620368896,0.954609811429684,0.942462112156368
64,100,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.881752982269506,0.881283711738428,0.868065813033133,0.870283196660843
125,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.478161925803869,0.473328229505073,0.289565273028803,0.198693451485151
62,1000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.895457608394013,0.894945392723845,0.882298279862624,0.881330760050574
117,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.901388397181461,0.891990523217833,0.59150164784163,0.479232159529344
196,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.984887471523736,0.981593112114656,0.635738907311595,0.434127233776037
9,10,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,1,1,1,0.939056349639444
88,10000,10,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.89921504210515,0.894468025805576,0.738879667925811,0.663435876376541
179,100,5,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.731724352531932,0.725082242236407,0.484115641440076,0.36646527057033
36,10000,100,0.01,0.01,1,0.5,0.5,0.9,8,0.225,0.475,0.025,0.025,0.475,0.902063118676629,0.90174624998585,0.888668337497799,0.887333305597724
